inventory_id,site_id,part_id,quantity_on_hand,quantity_allocated,quantity_available,reorder_point,safety_stock,stockout_flag,below_reorder_point,below_safety_stock,days_of_supply,snapshot_date
2261,SITE-090,PART-0911,350,326,24,35,17,False,True,False,24.0,2023-02-21
2262,SITE-067,PART-0213,416,323,93,99,50,False,True,False,9.3,2026-01-02
2263,SITE-064,PART-0211,486,32,454,57,20,False,False,False,37.8,2026-05-05
2264,SITE-019,PART-0140,52,6,46,44,18,False,False,False,9.2,2023-08-19
2265,SITE-003,PART-0625,447,366,81,98,64,False,True,False,4.3,2025-01-13
2266,SITE-100,PART-0377,279,49,230,38,23,False,False,False,10.0,2023-03-08
2267,SITE-046,PART-0784,37,2,35,21,19,False,False,False,3.5,2026-04-11
2268,SITE-069,PART-0291,485,323,162,92,30,False,False,False,13.5,2026-09-09
2269,SITE-070,PART-0904,448,335,113,35,20,False,False,False,12.6,2025-04-05
2270,SITE-005,PART-0267,316,10,306,87,27,False,False,False,76.5,2024-08-09
2271,SITE-098,PART-0903,405,25,380,35,35,False,False,False,95.0,2026-04-12
2272,SITE-003,PART-0069,160,106,54,38,11,False,False,False,2.3,2024-09-16
2273,SITE-042,PART-0386,4,1,3,55,15,False,True,True,0.2,2023-01-18
2274,SITE-078,PART-0228,138,88,50,20,20,False,False,False,50.0,2025-06-16
2275,SITE-047,PART-0276,476,149,327,85,69,False,False,False,40.9,2026-04-03
2276,SITE-069,PART-0531,18,18,0,98,22,True,True,True,0.0,2025-01-18
2277,SITE-077,PART-0080,463,347,116,99,63,False,False,False,5.8,2024-02-27
2278,SITE-026,PART-0768,236,126,110,81,24,False,False,False,12.2,2024-01-07
2279,SITE-009,PART-0647,122,120,2,82,61,False,True,True,0.3,2023-07-03
2280,SITE-070,PART-0947,17,4,13,26,13,False,True,False,6.5,2026-04-12
2281,SITE-073,PART-0124,227,80,147,48,46,False,False,False,7.0,2023-11-19
2282,SITE-016,PART-0175,40,4,36,31,27,False,False,False,4.5,2024-02-09
2283,SITE-018,PART-0217,401,64,337,58,56,False,False,False,67.4,2023-02-04
2284,SITE-033,PART-0598,335,122,213,45,20,False,False,False,10.7,2024-09-18
2285,SITE-041,PART-0956,327,127,200,69,20,False,False,False,25.0,2025-08-22
2286,SITE-025,PART-0617,69,28,41,75,41,False,True,False,2.6,2026-06-14
2287,SITE-090,PART-0708,445,431,14,48,30,False,True,True,7.0,2026-12-22
2288,SITE-055,PART-0355,452,305,147,91,62,False,False,False,21.0,2026-09-11
2289,SITE-019,PART-0576,158,54,104,26,17,False,False,False,5.5,2026-06-27
2290,SITE-012,PART-0154,86,45,41,87,50,False,True,True,3.4,2026-05-24
2291,SITE-069,PART-0483,71,61,10,24,11,False,True,True,10.0,2024-07-24
2292,SITE-012,PART-0338,473,198,275,57,26,False,False,False,22.9,2026-06-22
2293,SITE-037,PART-0895,217,47,170,74,16,False,False,False,85.0,2025-03-03
2294,SITE-088,PART-0008,91,75,16,80,46,False,True,True,5.3,2024-10-04
2295,SITE-045,PART-0715,398,245,153,82,68,False,False,False,8.5,2023-09-03
2296,SITE-050,PART-0036,118,104,14,98,91,False,True,True,0.9,2024-06-11
2297,SITE-036,PART-0960,118,65,53,23,15,False,False,False,8.8,2025-08-14
2298,SITE-051,PART-0687,218,147,71,90,31,False,True,False,11.8,2026-05-15
2299,SITE-043,PART-0270,336,269,67,83,71,False,True,True,4.8,2024-07-06
2300,SITE-025,PART-0925,449,150,299,89,81,False,False,False,13.6,2025-03-14
2301,SITE-025,PART-0039,10,0,10,91,19,False,True,True,1.1,2024-09-22
2302,SITE-060,PART-0210,49,20,29,61,47,False,True,True,1.4,2023-06-25
2303,SITE-082,PART-0261,182,146,36,62,54,False,True,True,5.1,2026-09-02
2304,SITE-091,PART-0749,159,54,105,45,14,False,False,False,35.0,2023-09-11
2305,SITE-050,PART-0531,315,112,203,20,18,False,False,False,33.8,2026-09-18
2306,SITE-075,PART-0025,61,51,10,58,34,False,True,True,2.5,2023-08-26
2307,SITE-044,PART-0710,243,204,39,35,20,False,False,False,1.6,2023-06-14
2308,SITE-095,PART-0240,146,79,67,64,39,False,False,False,8.4,2026-08-04
2309,SITE-052,PART-0424,272,10,262,58,57,False,False,False,12.5,2023-06-15
2310,SITE-037,PART-0884,374,274,100,32,32,False,False,False,14.3,2023-10-11
2311,SITE-031,PART-0945,226,109,117,38,36,False,False,False,6.9,2025-01-28
2312,SITE-005,PART-0270,272,58,214,81,45,False,False,False,15.3,2026-03-18
2313,SITE-007,PART-0347,390,270,120,56,31,False,False,False,4.8,2026-12-13
2314,SITE-050,PART-0814,148,51,97,43,11,False,False,False,5.1,2026-12-26
2315,SITE-026,PART-0389,414,107,307,82,30,False,False,False,61.4,2025-04-09
2316,SITE-021,PART-0979,454,312,142,29,27,False,False,False,5.7,2024-08-26
2317,SITE-087,PART-0252,196,46,150,87,22,False,False,False,50.0,2024-09-23
2318,SITE-036,PART-0425,26,3,23,88,57,False,True,True,2.1,2025-03-10
2319,SITE-060,PART-0842,0,0,0,56,30,True,True,True,0.0,2026-02-27
2320,SITE-070,PART-0722,358,152,206,59,13,False,False,False,22.9,2024-04-15
2321,SITE-005,PART-0027,96,85,11,91,86,False,True,True,1.0,2026-09-13
2322,SITE-027,PART-0924,421,70,351,74,34,False,False,False,14.0,2023-08-12
2323,SITE-054,PART-0416,473,219,254,94,23,False,False,False,12.1,2026-03-24
2324,SITE-030,PART-0042,401,140,261,42,39,False,False,False,10.4,2025-12-21
2325,SITE-049,PART-0184,270,171,99,25,15,False,False,False,12.4,2025-07-15
2326,SITE-055,PART-0492,391,340,51,41,27,False,False,False,2.1,2023-09-05
2327,SITE-061,PART-0618,81,18,63,72,58,False,True,False,10.5,2024-04-23
2328,SITE-058,PART-0600,375,283,92,73,72,False,False,False,4.6,2024-05-17
2329,SITE-003,PART-0330,39,39,0,29,27,True,True,True,0.0,2025-11-21
2330,SITE-010,PART-0123,253,62,191,21,15,False,False,False,12.7,2024-06-24
2331,SITE-085,PART-0599,256,4,252,71,42,False,False,False,18.0,2023-09-21
2332,SITE-068,PART-0721,131,39,92,72,49,False,False,False,13.1,2024-07-21
2333,SITE-020,PART-0288,151,126,25,87,61,False,True,True,2.1,2024-04-09
2334,SITE-069,PART-0791,479,297,182,82,75,False,False,False,15.2,2023-08-01
2335,SITE-042,PART-0747,135,120,15,82,31,False,True,True,1.7,2024-10-21
2336,SITE-075,PART-0520,384,358,26,76,66,False,True,True,2.0,2024-02-13
2337,SITE-081,PART-0541,492,67,425,31,20,False,False,False,106.2,2026-07-12
2338,SITE-095,PART-0171,317,100,217,42,31,False,False,False,9.9,2026-09-21
2339,SITE-039,PART-0547,71,36,35,68,11,False,True,False,5.8,2025-12-15
2340,SITE-044,PART-0674,241,188,53,63,25,False,True,False,3.1,2023-01-25
2341,SITE-030,PART-0540,409,163,246,53,45,False,False,False,18.9,2024-07-12
2342,SITE-055,PART-0891,484,460,24,53,28,False,True,True,4.0,2025-03-28
2343,SITE-090,PART-0934,135,43,92,24,15,False,False,False,5.8,2023-10-12
2344,SITE-045,PART-0170,333,81,252,31,20,False,False,False,126.0,2025-10-27
2345,SITE-047,PART-0376,223,77,146,58,22,False,False,False,7.3,2024-09-17
2346,SITE-007,PART-0014,295,40,255,50,49,False,False,False,19.6,2024-04-24
2347,SITE-064,PART-0620,253,165,88,81,46,False,False,False,3.8,2024-10-13
2348,SITE-011,PART-0741,286,25,261,53,47,False,False,False,11.9,2023-05-18
2349,SITE-093,PART-0772,313,70,243,31,16,False,False,False,24.3,2026-04-19
2350,SITE-042,PART-0372,320,176,144,93,40,False,False,False,13.1,2024-02-14
2351,SITE-029,PART-0141,274,49,225,89,81,False,False,False,9.0,2025-02-10
2352,SITE-032,PART-0921,470,371,99,81,32,False,False,False,16.5,2023-07-03
2353,SITE-071,PART-0286,311,158,153,22,11,False,False,False,9.6,2024-08-20
2354,SITE-030,PART-0277,86,25,61,37,19,False,False,False,5.5,2023-03-19
2355,SITE-075,PART-0779,351,194,157,65,17,False,False,False,157.0,2024-10-17
2356,SITE-036,PART-0131,366,87,279,61,21,False,False,False,31.0,2025-05-27
2357,SITE-016,PART-0396,386,196,190,73,39,False,False,False,14.6,2023-11-03
2358,SITE-003,PART-0057,366,347,19,61,30,False,True,True,0.8,2026-09-24
2359,SITE-072,PART-0077,74,15,59,26,16,False,False,False,3.3,2026-11-01
2360,SITE-028,PART-0621,357,273,84,23,14,False,False,False,4.7,2025-07-11
2361,SITE-029,PART-0297,407,350,57,73,13,False,True,False,3.8,2023-11-03
2362,SITE-071,PART-0161,112,1,111,36,16,False,False,False,12.3,2025-03-21
2363,SITE-076,PART-0546,186,117,69,99,49,False,True,False,2.8,2023-11-20
2364,SITE-051,PART-0341,500,389,111,91,23,False,False,False,7.4,2025-10-24
2365,SITE-073,PART-0533,233,221,12,27,21,False,True,True,0.7,2025-10-01
2366,SITE-071,PART-0081,343,3,340,85,65,False,False,False,34.0,2025-07-03
2367,SITE-100,PART-0965,479,37,442,85,82,False,False,False,20.1,2023-04-03
2368,SITE-032,PART-0364,8,7,1,59,21,False,True,True,0.2,2024-07-24
2369,SITE-058,PART-0048,358,291,67,72,50,False,True,False,4.2,2026-09-12
2370,SITE-082,PART-0504,282,9,273,31,31,False,False,False,39.0,2026-08-25
2371,SITE-002,PART-0132,104,79,25,94,79,False,True,True,2.5,2026-07-26
2372,SITE-081,PART-0413,465,301,164,22,19,False,False,False,23.4,2024-06-21
2373,SITE-088,PART-0182,160,83,77,69,54,False,False,False,8.6,2026-08-23
2374,SITE-074,PART-0940,8,3,5,47,27,False,True,True,0.2,2025-01-21
2375,SITE-094,PART-0204,69,63,6,66,42,False,True,True,0.3,2026-03-22
2376,SITE-052,PART-0210,347,106,241,36,34,False,False,False,60.2,2024-07-18
2377,SITE-089,PART-0835,162,12,150,29,17,False,False,False,30.0,2026-04-08
2378,SITE-003,PART-0573,148,49,99,98,69,False,False,False,5.8,2024-09-28
2379,SITE-075,PART-0904,500,261,239,96,66,False,False,False,239.0,2023-05-20
2380,SITE-029,PART-0561,287,46,241,39,38,False,False,False,26.8,2023-02-12
2381,SITE-053,PART-0101,380,98,282,83,56,False,False,False,47.0,2023-08-22
2382,SITE-053,PART-0406,81,7,74,41,39,False,False,False,3.9,2023-12-25
2383,SITE-036,PART-0096,100,68,32,33,21,False,True,False,6.4,2023-09-07
2384,SITE-003,PART-0941,497,440,57,31,16,False,False,False,4.4,2026-12-18
2385,SITE-047,PART-0259,76,41,35,87,40,False,True,True,1.8,2025-11-23
2386,SITE-025,PART-0263,77,20,57,96,29,False,True,False,57.0,2025-01-12
2387,SITE-037,PART-0453,90,55,35,53,38,False,True,True,5.8,2025-04-19
2388,SITE-098,PART-0526,216,131,85,62,49,False,False,False,5.3,2025-05-10
2389,SITE-067,PART-0953,168,100,68,21,13,False,False,False,2.7,2023-08-23
2390,SITE-055,PART-0334,499,365,134,39,13,False,False,False,44.7,2025-08-23
2391,SITE-075,PART-0020,133,99,34,54,33,False,True,False,1.9,2023-08-23
2392,SITE-027,PART-0327,268,38,230,99,91,False,False,False,14.4,2026-05-26
2393,SITE-047,PART-0555,284,172,112,22,18,False,False,False,4.9,2023-05-28
2394,SITE-009,PART-0219,358,168,190,64,20,False,False,False,190.0,2024-01-24
2395,SITE-004,PART-0039,257,95,162,29,18,False,False,False,81.0,2025-01-10
2396,SITE-046,PART-0070,451,61,390,100,70,False,False,False,97.5,2023-05-24
2397,SITE-062,PART-0308,296,50,246,59,27,False,False,False,24.6,2024-03-01
2398,SITE-042,PART-0217,269,163,106,69,22,False,False,False,10.6,2023-03-03
2399,SITE-052,PART-0342,401,353,48,81,38,False,True,False,3.0,2026-10-13
2400,SITE-008,PART-0114,11,7,4,47,19,False,True,True,0.2,2023-08-20
2401,SITE-046,PART-0129,160,100,60,29,22,False,False,False,12.0,2026-05-06
2402,SITE-016,PART-0531,365,4,361,33,24,False,False,False,15.0,2024-02-28
2403,SITE-064,PART-0305,490,219,271,50,48,False,False,False,67.8,2023-11-18
2404,SITE-088,PART-0411,260,96,164,40,36,False,False,False,23.4,2024-03-09
2405,SITE-069,PART-0310,324,285,39,99,88,False,True,True,2.6,2024-12-11
2406,SITE-003,PART-0554,231,152,79,98,96,False,True,True,4.4,2023-10-26
2407,SITE-009,PART-0490,425,48,377,24,24,False,False,False,188.5,2026-05-24
2408,SITE-075,PART-0994,125,85,40,36,21,False,False,False,1.8,2024-09-01
2409,SITE-074,PART-0617,400,55,345,71,42,False,False,False,69.0,2023-11-20
2410,SITE-008,PART-0653,73,53,20,27,11,False,True,False,10.0,2026-01-26
2411,SITE-066,PART-0921,120,108,12,46,20,False,True,True,2.4,2023-05-04
2412,SITE-037,PART-0762,216,45,171,95,73,False,False,False,7.4,2026-11-06
2413,SITE-055,PART-0625,89,83,6,40,18,False,True,True,0.3,2025-05-07
2414,SITE-065,PART-0903,245,170,75,85,11,False,True,False,3.8,2025-10-01
2415,SITE-001,PART-0900,425,253,172,59,57,False,False,False,57.3,2024-04-11
2416,SITE-039,PART-0895,45,15,30,57,27,False,True,False,6.0,2025-09-09
2417,SITE-021,PART-0604,83,40,43,71,29,False,True,False,6.1,2023-02-08
2418,SITE-069,PART-0005,180,158,22,59,26,False,True,True,1.4,2024-07-13
2419,SITE-006,PART-0954,19,16,3,99,47,False,True,True,0.2,2026-09-01
2420,SITE-051,PART-0144,96,91,5,46,34,False,True,True,0.8,2025-11-22
2421,SITE-089,PART-0855,302,52,250,32,23,False,False,False,11.9,2025-06-16
2422,SITE-056,PART-0790,144,133,11,23,10,False,True,False,0.6,2024-06-05
2423,SITE-008,PART-0037,190,11,179,42,15,False,False,False,89.5,2023-05-02
2424,SITE-055,PART-0379,104,41,63,26,25,False,False,False,2.7,2025-02-24
2425,SITE-031,PART-0725,412,352,60,28,10,False,False,False,30.0,2025-06-27
2426,SITE-087,PART-0003,432,74,358,32,15,False,False,False,89.5,2024-04-25
2427,SITE-091,PART-0327,339,249,90,39,23,False,False,False,12.9,2023-09-27
2428,SITE-060,PART-0639,376,199,177,40,23,False,False,False,13.6,2023-09-17
2429,SITE-001,PART-0691,362,34,328,79,54,False,False,False,25.2,2026-12-17
2430,SITE-004,PART-0498,280,253,27,95,73,False,True,True,2.7,2023-03-15
2431,SITE-064,PART-0630,292,42,250,53,43,False,False,False,25.0,2026-09-13
2432,SITE-053,PART-0773,102,49,53,20,17,False,False,False,53.0,2026-09-27
2433,SITE-040,PART-0348,39,6,33,75,54,False,True,True,1.9,2026-03-27
2434,SITE-009,PART-0705,282,274,8,38,10,False,True,True,2.7,2025-11-27
2435,SITE-056,PART-0235,267,70,197,35,26,False,False,False,65.7,2025-06-22
2436,SITE-017,PART-0372,166,112,54,32,17,False,False,False,3.9,2026-04-25
2437,SITE-058,PART-0634,192,160,32,79,37,False,True,True,5.3,2024-10-15
2438,SITE-009,PART-0721,315,35,280,36,17,False,False,False,15.6,2024-07-07
2439,SITE-096,PART-0240,98,16,82,71,38,False,False,False,3.7,2026-03-22
2440,SITE-017,PART-0948,420,415,5,77,16,False,True,True,0.7,2024-02-20
2441,SITE-003,PART-0608,464,68,396,83,38,False,False,False,22.0,2024-08-10
2442,SITE-004,PART-0112,12,11,1,45,41,False,True,True,0.1,2025-11-02
2443,SITE-023,PART-0621,394,93,301,100,10,False,False,False,30.1,2025-08-12
2444,SITE-053,PART-0619,41,14,27,39,12,False,True,False,1.1,2023-05-05
2445,SITE-055,PART-0308,133,112,21,25,19,False,True,False,7.0,2025-11-19
2446,SITE-081,PART-0176,20,6,14,59,20,False,True,True,4.7,2025-11-10
2447,SITE-004,PART-0231,273,236,37,90,79,False,True,True,7.4,2026-02-01
2448,SITE-096,PART-0588,170,70,100,99,85,False,False,False,4.2,2026-04-08
2449,SITE-085,PART-0678,24,17,7,24,11,False,True,True,0.4,2026-05-13
2450,SITE-010,PART-0441,39,35,4,43,17,False,True,True,0.6,2025-06-15
2451,SITE-041,PART-0805,219,17,202,81,47,False,False,False,28.9,2026-07-17
2452,SITE-079,PART-0780,351,341,10,21,16,False,True,True,0.6,2023-10-19
2453,SITE-070,PART-0249,226,30,196,77,34,False,False,False,15.1,2023-08-25
2454,SITE-084,PART-0418,35,16,19,67,57,False,True,True,0.8,2023-12-06
2455,SITE-046,PART-0282,146,131,15,41,10,False,True,False,0.6,2026-07-18
2456,SITE-081,PART-0241,371,263,108,30,25,False,False,False,15.4,2023-12-22
2457,SITE-076,PART-0142,98,20,78,97,62,False,True,False,7.1,2026-09-25
2458,SITE-096,PART-0059,277,216,61,58,55,False,False,False,15.2,2025-12-15
2459,SITE-092,PART-0187,309,45,264,55,17,False,False,False,24.0,2025-10-21
2460,SITE-028,PART-0402,1,0,1,32,28,False,True,True,0.2,2023-11-14
2461,SITE-047,PART-0259,246,217,29,28,15,False,False,False,5.8,2025-11-19
2462,SITE-097,PART-0611,317,280,37,45,34,False,True,False,2.5,2025-04-20
2463,SITE-004,PART-0126,331,144,187,70,38,False,False,False,46.8,2023-01-24
2464,SITE-090,PART-0113,48,41,7,55,30,False,True,True,0.4,2023-09-08
2465,SITE-027,PART-0415,354,194,160,97,31,False,False,False,160.0,2023-11-08
2466,SITE-056,PART-0410,176,95,81,73,35,False,False,False,4.3,2026-04-07
2467,SITE-098,PART-0567,78,4,74,83,38,False,True,False,8.2,2023-09-19
2468,SITE-047,PART-0615,351,22,329,70,26,False,False,False,54.8,2023-08-02
2469,SITE-029,PART-0816,107,21,86,94,40,False,True,False,21.5,2023-08-27
2470,SITE-041,PART-0030,148,39,109,94,94,False,False,False,10.9,2025-01-01
2471,SITE-003,PART-0195,338,270,68,28,17,False,False,False,3.1,2025-02-19
2472,SITE-064,PART-0208,268,202,66,70,69,False,True,True,22.0,2026-12-17
2473,SITE-072,PART-0644,258,74,184,35,30,False,False,False,30.7,2025-07-28
2474,SITE-065,PART-0521,316,179,137,90,84,False,False,False,17.1,2025-07-08
2475,SITE-015,PART-0685,12,7,5,90,60,False,True,True,0.5,2023-08-25
2476,SITE-036,PART-0630,452,37,415,80,76,False,False,False,138.3,2025-04-12
2477,SITE-026,PART-0302,240,213,27,80,15,False,True,False,1.7,2024-08-08
2478,SITE-026,PART-0967,296,213,83,79,66,False,False,False,3.8,2024-12-13
2479,SITE-074,PART-0252,180,175,5,64,21,False,True,True,0.7,2024-07-19
2480,SITE-028,PART-0586,219,53,166,93,44,False,False,False,11.9,2026-11-12
2481,SITE-064,PART-0950,71,44,27,78,45,False,True,True,1.6,2023-04-09
2482,SITE-020,PART-0269,460,151,309,54,12,False,False,False,154.5,2024-06-27
2483,SITE-053,PART-0077,188,68,120,71,37,False,False,False,7.5,2024-08-06
2484,SITE-018,PART-0527,77,45,32,56,24,False,True,False,1.8,2024-02-06
2485,SITE-071,PART-0490,218,55,163,38,18,False,False,False,32.6,2026-11-28
2486,SITE-061,PART-0002,339,135,204,26,17,False,False,False,20.4,2026-05-13
2487,SITE-070,PART-0461,21,1,20,52,10,False,True,False,3.3,2025-12-08
2488,SITE-061,PART-0733,289,196,93,52,15,False,False,False,5.8,2024-11-14
2489,SITE-060,PART-0161,293,35,258,46,45,False,False,False,16.1,2024-11-18
2490,SITE-007,PART-0847,303,7,296,80,13,False,False,False,29.6,2025-07-18
2491,SITE-026,PART-0353,144,6,138,83,67,False,False,False,8.1,2024-03-10
2492,SITE-028,PART-0927,242,166,76,28,22,False,False,False,6.3,2026-01-09
2493,SITE-064,PART-0003,42,19,23,69,26,False,True,True,5.8,2023-08-01
2494,SITE-095,PART-0813,22,9,13,27,10,False,True,False,0.7,2026-03-03
2495,SITE-088,PART-0369,157,36,121,46,24,False,False,False,13.4,2023-06-13
2496,SITE-061,PART-0534,459,431,28,82,78,False,True,True,1.6,2026-11-25
2497,SITE-079,PART-0353,333,53,280,95,35,False,False,False,12.2,2023-06-14
2498,SITE-014,PART-0675,196,49,147,29,10,False,False,False,6.7,2023-11-22
2499,SITE-091,PART-0067,35,23,12,99,18,False,True,True,0.5,2026-07-04
2500,SITE-041,PART-0317,53,40,13,100,23,False,True,True,0.7,2025-11-14
2501,SITE-060,PART-0900,464,203,261,29,24,False,False,False,43.5,2026-09-25
2502,SITE-014,PART-0859,259,6,253,89,27,False,False,False,36.1,2026-06-21
2503,SITE-014,PART-0120,483,109,374,81,34,False,False,False,31.2,2023-08-09
2504,SITE-092,PART-0050,104,14,90,69,13,False,False,False,6.0,2025-03-08
2505,SITE-086,PART-0259,10,4,6,85,40,False,True,True,2.0,2025-07-18
2506,SITE-076,PART-0464,125,21,104,96,43,False,False,False,104.0,2024-01-06
2507,SITE-096,PART-0021,129,72,57,66,63,False,True,True,4.8,2024-04-25
2508,SITE-088,PART-0268,177,112,65,87,37,False,True,False,3.6,2024-11-03
2509,SITE-064,PART-0046,90,84,6,21,14,False,True,True,0.9,2026-04-09
2510,SITE-014,PART-0718,472,335,137,21,17,False,False,False,34.2,2025-05-20
2511,SITE-053,PART-0647,399,40,359,29,19,False,False,False,22.4,2025-04-25
2512,SITE-033,PART-0274,163,148,15,72,45,False,True,True,0.8,2023-08-15
2513,SITE-024,PART-0243,64,34,30,29,24,False,False,False,3.8,2023-01-07
2514,SITE-019,PART-0498,55,25,30,72,72,False,True,True,1.8,2026-01-27
2515,SITE-008,PART-0970,298,152,146,42,14,False,False,False,12.2,2023-04-27
2516,SITE-028,PART-0222,275,35,240,52,47,False,False,False,16.0,2026-08-27
2517,SITE-052,PART-0348,421,49,372,75,67,False,False,False,26.6,2024-02-13
2518,SITE-041,PART-0762,475,253,222,35,21,False,False,False,11.7,2023-02-28
2519,SITE-060,PART-0157,126,82,44,27,16,False,False,False,22.0,2025-09-27
2520,SITE-001,PART-0769,234,12,222,77,29,False,False,False,9.2,2025-12-25
2521,SITE-099,PART-0098,327,52,275,27,11,False,False,False,25.0,2025-03-03
2522,SITE-059,PART-0405,39,9,30,27,26,False,False,False,7.5,2024-05-25
2523,SITE-035,PART-0659,186,107,79,48,21,False,False,False,13.2,2024-06-14
2524,SITE-024,PART-0475,499,39,460,38,31,False,False,False,20.0,2025-11-05
2525,SITE-017,PART-0520,421,367,54,94,41,False,True,False,4.5,2024-01-28
2526,SITE-081,PART-0348,378,281,97,48,26,False,False,False,10.8,2024-01-16
2527,SITE-084,PART-0381,286,258,28,89,71,False,True,True,7.0,2025-01-23
2528,SITE-034,PART-0188,19,6,13,52,37,False,True,True,1.6,2025-02-08
2529,SITE-026,PART-0948,27,14,13,56,25,False,True,True,6.5,2026-12-22
2530,SITE-093,PART-0667,224,127,97,97,35,False,False,False,10.8,2025-10-27
2531,SITE-007,PART-0110,336,205,131,56,16,False,False,False,131.0,2024-07-05
2532,SITE-074,PART-0697,376,369,7,24,18,False,True,True,0.9,2025-09-25
2533,SITE-006,PART-0870,208,86,122,80,16,False,False,False,11.1,2026-10-25
2534,SITE-021,PART-0967,88,25,63,48,45,False,False,False,63.0,2023-04-14
2535,SITE-095,PART-0781,304,166,138,79,25,False,False,False,5.8,2023-02-08
2536,SITE-087,PART-0199,410,177,233,27,15,False,False,False,58.2,2026-09-10
2537,SITE-047,PART-0839,434,23,411,52,32,False,False,False,137.0,2023-10-09
2538,SITE-099,PART-0521,29,20,9,54,13,False,True,True,9.0,2024-12-19
2539,SITE-007,PART-0294,307,186,121,92,49,False,False,False,17.3,2026-12-26
2540,SITE-072,PART-0546,418,404,14,65,39,False,True,True,1.3,2023-06-14
2541,SITE-025,PART-0122,9,3,6,98,64,False,True,True,0.6,2025-12-11
2542,SITE-062,PART-0413,33,11,22,68,31,False,True,True,1.0,2024-01-02
2543,SITE-032,PART-0957,230,177,53,92,37,False,True,False,7.6,2026-03-06
2544,SITE-073,PART-0792,18,7,11,94,90,False,True,True,0.6,2024-05-17
2545,SITE-022,PART-0386,419,286,133,86,25,False,False,False,7.4,2023-10-12
2546,SITE-016,PART-0006,347,65,282,77,35,False,False,False,14.8,2026-12-09
2547,SITE-089,PART-0254,3,1,2,25,10,False,True,True,0.7,2025-12-14
2548,SITE-066,PART-0417,41,20,21,74,47,False,True,True,1.4,2026-02-06
2549,SITE-061,PART-0266,94,24,70,22,15,False,False,False,3.9,2026-08-08
2550,SITE-049,PART-0800,483,412,71,24,22,False,False,False,3.5,2026-08-21
2551,SITE-044,PART-0704,444,42,402,83,45,False,False,False,80.4,2026-02-19
2552,SITE-060,PART-0254,219,163,56,95,45,False,True,False,7.0,2024-12-04
2553,SITE-096,PART-0641,18,12,6,86,66,False,True,True,0.3,2024-01-20
2554,SITE-002,PART-0501,241,55,186,50,32,False,False,False,20.7,2023-01-20
2555,SITE-011,PART-0045,196,120,76,37,29,False,False,False,15.2,2026-06-11
2556,SITE-070,PART-0337,97,22,75,83,36,False,True,False,3.3,2024-11-18
2557,SITE-013,PART-0355,148,35,113,45,14,False,False,False,6.3,2026-05-11
2558,SITE-089,PART-0517,209,68,141,46,16,False,False,False,15.7,2024-12-16
2559,SITE-043,PART-0750,257,172,85,41,21,False,False,False,9.4,2024-08-04
2560,SITE-027,PART-0332,21,5,16,95,26,False,True,True,0.8,2023-05-27
2561,SITE-012,PART-0401,144,101,43,28,17,False,False,False,3.9,2024-05-28
2562,SITE-085,PART-0691,328,116,212,24,21,False,False,False,30.3,2023-01-24
2563,SITE-066,PART-0237,102,59,43,42,35,False,False,False,4.3,2023-08-18
2564,SITE-091,PART-0469,265,20,245,80,63,False,False,False,11.1,2023-12-12
2565,SITE-092,PART-0809,101,34,67,55,41,False,False,False,5.6,2025-11-27
2566,SITE-020,PART-0584,262,180,82,88,46,False,True,False,3.7,2024-10-01
2567,SITE-068,PART-0194,340,244,96,95,38,False,False,False,4.8,2025-12-03
2568,SITE-032,PART-0445,283,162,121,35,10,False,False,False,6.0,2024-06-04
2569,SITE-093,PART-0148,409,148,261,73,25,False,False,False,32.6,2025-11-09
2570,SITE-035,PART-0233,402,227,175,29,18,False,False,False,7.0,2026-11-24
2571,SITE-017,PART-0554,338,217,121,31,29,False,False,False,17.3,2023-06-23
2572,SITE-093,PART-0381,278,130,148,93,14,False,False,False,6.2,2025-09-26
2573,SITE-079,PART-0710,80,13,67,67,66,False,False,False,22.3,2023-04-03
2574,SITE-081,PART-0664,209,69,140,20,15,False,False,False,17.5,2025-10-03
2575,SITE-018,PART-0498,114,52,62,70,43,False,True,False,3.9,2023-11-03
2576,SITE-095,PART-0585,79,21,58,31,22,False,False,False,3.1,2023-05-22
2577,SITE-092,PART-0970,40,32,8,88,21,False,True,True,1.1,2026-04-10
2578,SITE-077,PART-0938,311,63,248,46,31,False,False,False,124.0,2025-11-15
2579,SITE-095,PART-0668,10,1,9,74,31,False,True,True,0.6,2024-06-24
2580,SITE-039,PART-0844,7,4,3,93,66,False,True,True,0.2,2024-09-24
2581,SITE-002,PART-0658,393,246,147,23,21,False,False,False,36.8,2025-12-22
2582,SITE-055,PART-0478,39,22,17,100,19,False,True,True,3.4,2024-01-28
2583,SITE-043,PART-0818,426,281,145,73,47,False,False,False,48.3,2026-06-27
2584,SITE-091,PART-0380,8,3,5,76,48,False,True,True,0.2,2023-12-14
2585,SITE-099,PART-0908,493,452,41,82,21,False,True,False,2.2,2023-03-07
2586,SITE-072,PART-0666,199,184,15,65,45,False,True,True,0.9,2025-08-27
2587,SITE-050,PART-0313,364,338,26,38,15,False,True,False,1.7,2026-01-10
2588,SITE-099,PART-0802,298,132,166,33,15,False,False,False,8.7,2026-02-18
2589,SITE-038,PART-0490,181,51,130,89,27,False,False,False,5.9,2024-02-24
2590,SITE-062,PART-0594,426,11,415,68,22,False,False,False,31.9,2024-04-28
2591,SITE-031,PART-0849,399,40,359,79,36,False,False,False,23.9,2025-07-14
